,Date,solo,solo,solo,psp,psp,psp,stereo-a,stereo-a,stereo-a,bepi,bepi,bepi,earth,earth,earth,mars,mars,mars,venus,venus,venus
,-,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
134,2020-06-23 06:00:00,0.10723194975078432,0.5155182082018741,-0.008236717569626103,0.16021230813048656,-0.451333665809021,-0.015437430144242623,-0.8930267602638411,-0.36086216033017987,-0.000428361029744519,-0.04786071514885947,-0.9040320732510728,-0.02441522757791951,1.0164367706260253,-6.225506888952521e-18,0.0,1.0947639461929939,0.860842278018539,-0.04437854352242726,0.7107862370624819,0.15457623533733006,-0.020025753526464452
135,2020-06-24 06:00:00,0.0900471584263046,0.5216331274907875,-0.009005551660031927,0.1823393878980094,-0.46275957673203955,-0.016871165457279205,-0.8862267228633756,-0.37700370166193087,-0.00039018126291418616,-0.030978580117756234,-0.9011066111524901,-0.02450586558776379,1.0164855211304218,0.0,4.980405511162017e-17,1.0992511113006682,0.8541794449140414,-0.0444363279107612,0.7090825514352146,0.16235463125796493,-0.021073517477416568
136,2020-06-25 06:00:00,0.07290464710908218,0.5274246205600934,-0.009756461799373353,0.204029060199641,-0.47307343937456814,-0.01826440225164244,-0.8791331225997189,-0.39302035823179093,-0.00035187220581422323,-0.014083933066121792,-0.897817807931144,-0.02458661368696406,1.0165283874664295,-1.4007390500143173e-17,0.0,1.1036986356457783,0.8475138934842771,-0.04448935251601956,0.7072894133308111,0.17011339576691928,-0.022105174516238377
137,2020-06-26 06:00:00,0.05582558656226839,0.5328990835529168,-0.01048828522065307,0.22527828508335437,-0.48236460108850404,-0.019618190713756898,-0.8717482199394032,-0.40890678467994007,-0.00031344651032959243,0.00281648214346203,-0.8941624886740256,-0.024657316351782383,1.0165655643383955,6.225506888952521e-18,0.0,1.1081069054043187,0.8408457789226409,-0.044537636575154846,0.7054070287244674,0.17785177177731334,-0.023119954771633748
138,2020-06-27 06:00:00,0.038830252723433614,0.5380643449991298,-0.011199969615267893,0.2460867727633142,-0.49071095130965153,-0.02093358257161061,-0.864074372931098,-0.4246576753673399,-0.000274916874673262,0.019715749442289168,-0.8901375252444919,-0.024717817601517332,1.0165973085018687,-3.1127534444762606e-18,-9.960811022324034e-17,1.1124763480054949,0.8341751905666728,-0.04458119275608082,0.7034356184294873,0.18556896673761827,-0.024117096413712766
139,2020-06-28 06:00:00,0.02193792731730933,0.5429295147800902,-0.011890574869517619,0.26645615037108467,-0.4981808336317721,-0.022211609235411617,-0.8561140365519924,-0.44026776616628044,-0.00023629603924562136,0.036606775476648645,-0.8857398413553983,-0.024767961086762314,1.0166239253131013,-2.4902027555810085e-17,9.960811022324034e-17,1.1168074432906532,0.8275021333865934,-0.04462002506525184,0.7013754230580791,0.19326414192612423,-0.025095845033635815
140,2020-06-29 06:00:00,0.005166819858903347,0.5475048288580263,-0.012559273326836345,0.28638936833030987,-0.5048345756747555,-0.023453268524391953,-0.8478697620212184,-0.4557318362418896,-0.00019759678252064168,0.053482284472876875,-0.8809664180119543,-0.024807590187194816,1.0166457508959046,-3.1127534444762606e-18,4.980405511162017e-17,1.1211007308640877,0.820826513412402,-0.04465412736699493,0.699226707911701,0.20093640470529012,-0.02605545345166819
141,2020-06-30 06:00:00,-0.011465992284354565,0.5518014915487943,-0.013205349468149875,0.305890273764906,-0.5107257240766295,-0.024659516988392794,-0.8393441960798577,-0.47104470982394886,-0.00015883191688780958,0.07033481305720746,-0.87581429934483,-0.024836548119584797,1.0166631309891276,6.225506888952521e-18,0.0,1.1253568129172669,0.8141481284573427,-0.04468348267956672,0.6969897673494367,0.2085848044680225,-0.026995182038118834
142,2020-07-01 06:00:00,-0.027944603434456768,0.5558315216000453,-0.0138281979873584,0.3249633018183176,-0.5159020499303769,-0.025831265885339696,-0.8305400802380538,-0.48620125796844926,-0.00012001428446051853,0.08715670504145122,-0.8702805988552618,-0.024854678056743018,1.0166763977458029,2.1789274111333824e-17,-4.980405511162017e-17,1.1295763519138222,0.8074666654635504,-0.04470806338509611,0.6946649281303815,0.21620833293777209,-0.027914299608348285
143,2020-07-02 06:00:00,-0.04425430497358962,0.5596075987420411,-0.014427319477261658,0.34361325111562097,-0.5204063739127343,-0.02696937954133796,-0.8214602499891731,-0.5011964003081718,-8.11567529082911e-05,0.10394010618870804,-0.8643625060943456,-0.024861823258164006,1.0166858462792048,0.0,9.960811022324034e-17,1.1337600626558366,0.8007817057175781,-0.04472783244705419,0.6922525511877435,0.22380592938639451,-0.028812084921117698
144,2020-07-03 06:00:00,-0.060381596896881,0.5631429179210741,-0.01500231673592824,0.361845119895706,-0.5242772487281412,-0.028074675254831847,-0.8121076339911434,-0.5160251067917123,-4.22722112053803e-05,0.12067695897439618,-0.8580572937996735,-0.024857827213173447,1.016691713497542,1.2451013777905042e-17,0.0,1.1379086987402423,0.7940927385874603,-0.044742745624089815,0.6897530313681857,0.2313764909239469,-0.029687828742104787
145,2020-07-04 06:00:00,-0.07631418753602727,0.5664510498288486,-0.015552889821151402,0.3796639862316318,-0.5275495278400432,-0.029147924185323238,-0.8024852532149043,-0.5306823994103783,-3.3735654211316615e-06,0.13735899735962834,-0.8513623255133612,-0.024842533797414742,1.0166941622423942,-2.4902027555810085e-17,0.0,1.142023034402694,0.7873991830473642,-0.04475275448883884,0.687166794948166,0.23891888715115842,-0.030540836325561222
146,2020-07-05 06:00:00,-0.0920409823096469,0.5695458088501969,-0.01607883016253986,0.3970749226222842,-0.5302548440277277,-0.030189851837326195,-0.7925962200603033,-0.5451633539121292,3.55262655334325e-05,0.15397774159706076,-0.8442750637059173,-0.024815787443562894,1.01669327333644,1.8676520666857564e-17,-4.980405511162017e-17,1.1461038439668503,0.7807004143787553,-0.0447578098560477,0.6844942951981566,0.24643197736476244,-0.03137043005123971
147,2020-07-06 06:00:00,-0.1075520616832668,0.572441129869966,-0.01658001407605119,0.41408292461292756,-0.5324220126324104,-0.031201143901931926,-0.7824437374391718,-0.5594631015021512,7.441435417790454e-05,0.17052449309099005,-0.836793078431265,-0.02477743332718733,1.0166890466377292,1.2451013777905042e-17,4.980405511162017e-17,1.1501518819512278,0.7739957919282286,-0.044757865097739734,0.6817360067380672,0.25391462769928874,-0.032175951892246465
148,2020-07-07 06:00:00,-0.12283864802314316,0.5751509547850666,-0.01705639589586545,0.43069287601894574,-0.534077385682264,-0.032182442729209754,-0.7720310978267821,-0.5735768305292744,0.00011327776872529527,0.1869903293363754,-0.8289140565386971,-0.02472731756873912,1.0166814100812775,5.602956200057269e-17,0.0,1.1541678667813022,0.7672846835416044,-0.0447528788576489,0.6788924196841458,0.26136572558092197,-0.03295676542835102
149,2020-07-08 06:00:00,-0.1378930619306829,0.5776891301627752,-0.017508000965158418,0.44690950923656,-0.5352451666627754,-0.03313435343250808,-0.7613616822801477,-0.5874997881576477,0.0001521035773849798,0.20336609896437902,-0.8206358114679194,-0.02466528745266375,1.0166702339104967,0.0,4.980405511162017e-17,1.1581524699660732,0.7605664835101894,-0.0447428168698071,0.6759640345007853,0.26878418973750734,-0.033712257249552305
150,2020-07-09 06:00:00,-0.15270866909243205,0.5800693164150098,-0.017934918679021916,0.46273738471244946,-0.5359477468310683,-0.0340574464748596,-0.7504389594248416,-0.6012272820230309,0.00019087885264988043,0.21964241692485273,-0.8119562936537591,-0.024591191664695453,1.0166553466109172,5.602956200057269e-17,0.0,1.162106311041607,0.7538406229509164,-0.04472765284606821,0.6729513581032472,0.2761689753349059,-0.034441837756459426
151,2020-07-10 06:00:00,-0.16727982002042913,0.5823049092107161,-0.018337295742765155,0.4781808781257685,-0.53620636150342,-0.034952265580435765,-0.7392664844098614,-0.6147546818730226,0.00022959067560548855,0.23580965984010857,-0.8028736015669304,-0.024504880548418897,1.0166365495460972,-1.8676520666857564e-17,4.980405511162017e-17,1.1660299572483328,0.7471065735293169,-0.04470736861187781,0.6698549013034811,0.28351907499604645,-0.035144941489258834
152,2020-07-11 06:00:00,-0.18160178511442274,0.5844089726570291,-0.01871532973197924,0.49300631913982906,-0.5360605786942061,-0.03580548773811783,-0.7278478978307411,-0.628077421190624,0.00026822614025524724,0.2518579615667841,-0.7933859934178051,-0.024406206382219336,1.0166136284808598,8.093158955638278e-17,4.980405511162017e-17,1.1699239262137513,0.7403638466409888,-0.04468195377465416,0.6666751773341446,0.29083351711854505,-0.03582102717096486
153,2020-07-12 06:00:00,-0.1956706876274974,0.5863941836224094,-0.01906926300167728,0.505522898533195,-0.5353354055179603,-0.03651443253360683,-0.7161869246213141,-0.6411909988005279,0.00030677235781112087,0.2677772090078584,-0.7834918995491071,-0.02429502367777331,1.0165863614494763,2.4902027555810085e-17,-4.980405511162017e-17,1.173788689867361,0.7336119904709933,-0.04465140520740133,0.6634127010046452,0.2981113630048593,-0.03646957763965819
154,2020-07-13 06:00:00,-0.2094834366805279,0.5882727862426277,-0.019399376956010017,0.5176670760320266,-0.5342079698904131,-0.0371963705837241,-0.7042873729137911,-0.6540909804573501,0.0003452164610453986,0.2835570382199972,-0.7731899355434433,-0.024171189501260217,1.0165545233983997,-2.4902027555810085e-17,0.0,1.1776246781772657,0.7268505870237562,-0.04461572656281235,0.6600679880179167,0.30535170404806616,-0.037090099796421014
155,2020-07-14 06:00:00,-0.22303766024311372,0.5900565584199607,-0.019705986997127268,0.5294406417497375,-0.5326968430833661,-0.03785166153790044,-0.6921531328687555,-0.6667730004153511,0.00038354560860218184,0.29918683086603803,-0.7624789160706459,-0.024034563818493847,1.0165178886145674,5.602956200057269e-17,4.980405511162017e-17,1.181432281802403,0.7200792506112701,-0.04457492794274874,0.656641554047015,0.31255365980357785,-0.03768212463747854
156,2020-07-15 06:00:00,-0.2363316414067488,0.5917567848442614,-0.0199894376982994,0.5408458497842559,-0.5308145467866113,-0.038480609333468675,-0.6797881754734093,-0.6792327629788376,0.00042174698929756566,0.31465571106739815,-0.7513578694985296,-0.023885009865185176,1.0164762322316359,-3.735304133371513e-17,0.0,1.1852118532402758,0.7132976286365968,-0.04452902575917459,0.6531339132867588,0.31971637736173586,-0.03824520738538078
157,2020-07-16 06:00:00,-0.24936427463424943,0.5933842124807461,-0.02025009571183105,0.5518847423288123,-0.5285724145693222,-0.03908348936617125,-0.6671965513099379,-0.6914660440327447,0.00045980782646678613,0.32995254271575386,-0.7398260532893228,-0.023722394543553616,1.0164293322124345,4.980405511162017e-17,0.0,1.1889637064771557,0.7065054048773657,-0.04447804274162201,0.6495455763402025,0.3268390320581438,-0.038778927688321724
158,2020-07-17 06:00:00,-0.262134992876807,0.5949490636693933,-0.02048834853548611,0.5625591122234422,-0.5259809507665741,-0.03966055117794265,-0.6543823892934795,-0.7034686925526129,0.0004977153822901503,0.3450659273086033,-0.7278829702020044,-0.02354658884650539,1.016376973196925,1.2451013777905042e-17,0.0,1.1926881155464688,0.6997023048138553,-0.044422007970184654,0.6458770474828294,0.33392082919176497,-0.03928288981708656
159,2020-07-18 06:00:00,-0.2746437227747988,0.5964610148156262,-0.020704599508582142,0.5728704987890032,-0.5230499581571336,-0.040212019971555366,-0.6413498953802155,-0.7152366320934899,0.0005354569620510842,0.35998420237936213,-0.7155283853177807,-0.023357468310568823,1.0163189534389867,-3.735304133371513e-17,0.0,1.1963853128094368,0.6928881017918692,-0.04436095674162089,0.6421288215876443,0.3409610060315642,-0.03975672275533669
160,2020-07-19 06:00:00,-0.28689083609835186,0.5979291907437945,-0.020899264371204804,0.5828201894262817,-0.519788615187062,-0.040738097778040834,-0.6281033512457942,-0.7267658622569566,0.0005730199184985193,0.3746954405972689,-0.7027623439036442,-0.02315491349876203,1.0162550956003433,0.0,-4.980405511162017e-17,1.2000554881735792,0.6860626219801194,-0.04429493002183892,0.6383013812886683,0.34795883299630154,-0.04020008005749342
161,2020-07-20 06:00:00,-0.298877102655423,0.5993621641689603,-0.021072767813252097,0.5924086312470417,-0.5162057319845855,-0.04123915535097219,-0.6146471129345225,-0.7380524601357444,0.0006103916560748091,0.38918744961909885,-0.6895851901245977,-0.02293881051451645,1.0161852612813158,-8.71570964453353e-17,0.0,1.2036987907395247,0.6792257453786158,-0.044223973231067186,0.6343951952496658,0.3549136125999677,-0.04061263935449854
162,2020-07-21 06:00:00,-0.310603643229617,0.6007679604816807,-0.021225542933180738,0.601637010271919,-0.5123092726526873,-0.041715223877836154,-0.600985609479594,-0.7490925817353518,0.0006475596352698481,0.40344777278080574,-0.6759975866105683,-0.022709051547710166,1.016109367842663,-1.2451013777905042e-17,0.0,1.207315334293411,0.6723773999729298,-0.04414813418854374,0.6304107185547272,0.36182467477923624,-0.0409941014399714
163,2020-07-22 06:00:00,-0.32207188164445144,0.6021540683524609,-0.0213580280174024,0.6105060727077585,-0.5081067923783149,-0.04216637728893605,-0.587123341494666,-0.7598824633717605,0.0006845113768055093,0.4174636907224342,-0.662000534879636,-0.022465535453803455,1.0160274046249358,4.980405511162017e-17,4.980405511162017e-17,1.2109052074207993,0.6655175469831495,-0.044067460234337094,0.6263483960752604,0.36869136777731665,-0.04134418897517833
164,2020-07-23 06:00:00,-0.3332834956570175,0.6035274561757321,-0.021470665770860594,0.6190161254389106,-0.5036054752321015,-0.042592733284622916,-0.5730648797372555,-0.770418423044983,0.0007212344659355768,0.4312222240474046,-0.6475953966117431,-0.02220816836693343,1.015939444759266,9.960811022324034e-17,0.0,1.2144684877991505,0.6586461571817503,-0.04398199481409185,0.6222086690978501,0.3755130448820093,-0.04166264498848235
165,2020-07-24 06:00:00,-0.34424036815724207,0.6048945934265548,-0.02156390274508514,0.6271672348506813,-0.4988121018407714,-0.042994390123635276,-0.5588148636442458,-0.7806968617876644,0.0007577165566765004,0.4447101371218891,-0.6327839157614873,-0.02193686434772245,1.015845649078844,2.4902027555810085e-17,0.0,1.21800525880281,0.6517631809155806,-0.043891774054897637,0.6179919846397655,0.38228904867213054,-0.0419492314571083
166,2020-07-25 06:00:00,-0.3549445408043496,0.6062614754741239,-0.02163818881478085,0.6349592274990075,-0.4937330796803191,-0.043371427084857056,-0.5443779998399404,-0.7907142649878928,0.0007939453760116553,0.4579139431274765,-0.6175682414892705,-0.02165154606637043,1.0157462603544076,3.735304133371513e-17,0.0,1.2215156255893749,0.6448685165964596,-0.04379682394945659,0.6136988060851908,0.38901869539741685,-0.04220372828308527
167,2020-07-26 06:00:00,-0.3653981726068212,0.6076336499291269,-0.02169397650134501,0.6423916899357247,-0.48837447052630595,-0.04372390483011609,-0.529759060617064,-0.8004672036859726,0.0008299087281429644,0.4708199104856216,-0.6019509518814845,-0.021352145521419195,1.0156415885206935,2.4902027555810085e-17,4.980405511162017e-17,1.224999727856814,0.6379619829304203,-0.04369715864040789,0.609329623432633,0.39570126218171475,-0.042425932888200735
168,2020-07-27 06:00:00,-0.3756035049850966,0.6090162420224494,-0.021731720725587492,0.649463967848341,-0.4827420154021976,-0.04405186571461703,-0.5149628823911998,-0.8099523358440969,0.0008655944985846425,0.48341407077788995,-0.5859350784202598,-0.02103860479434943,1.0155319895846067,7.470608266743025e-17,4.980405511162017e-17,1.2284577474409522,0.6310432988507322,-0.043592780019069674,0.6048849616898113,0.40233597888559663,-0.04261566049593686
169,2020-07-28 06:00:00,-0.38556283428261645,0.6104139786491586,-0.02175187771796317,0.6561751644204987,-0.4768411573786427,-0.044355333994544444,-0.4999943641290812,-0.8191664075888212,0.0009009906584654193,0.4956822282918558,-0.5695241311509016,-0.020710876839887617,1.0154178416922621,-3.735304133371513e-17,0.0,1.2318899102931236,0.6241120728659396,-0.04348367856480775,0.6003653865766926,0.40892202520353316,-0.04277274501863596
170,2020-07-29 06:00:00,-0.3952784912298559,0.6118312098853919,-0.02175490381224308,0.6625241378230072,-0.47067706252760866,-0.04463431595275515,-0.48485846575125086,-0.8281062544252042,0.0009360852686540595,0.5076099713263567,-0.5527221244830489,-0.020368926311612953,1.015299521404412,8.71570964453353e-17,4.980405511162017e-17,1.2352964834702647,0.6171678015317661,-0.043369835169468164,0.5957715073304705,0.4154585325306428,-0.04289704038261455
171,2020-07-30 06:00:00,-0.404752826410024,0.6132719277587333,-0.021741254097787568,0.6685094979639638,-0.4642546391308614,-0.044888800096735425,-0.4695602065096238,-0.8367688024221166,0.0009708664838241697,0.5191826853939736,-0.5355336035468546,-0.020012730422074666,1.0151773822440506,9.960811022324034e-17,4.980405511162017e-17,1.2386777682653207,0.6102098756962475,-0.04325122363939309,0.5911039767951338,0.4219445896339622,-0.04298842210877669
172,2020-07-31 06:00:00,-0.4139882008240316,0.6147397823544768,-0.02171138093213954,0.6741296023287242,-0.4575785555548721,-0.04511875703409615,-0.45410466334044547,-0.8451510693689035,0.0010053225568981148,0.5303855684612542,-0.5179636710099651,-0.019642279836246574,1.0150517367233067,-6.225506888952521e-17,-4.980405511162017e-17,1.2420340906186336,0.6032375929628854,-0.043127813591937285,0.5863634891091054,0.4283792511159498,-0.04304678898975803
